"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","entrezgene_id","mgi_symbol"
"679","ENSMUSG00000022698",14862.2326775439,0.243556148662249,0.0892400702725052,2.72922407970456,0.00634835501781086,0.0819721695262052,72117,"Naa50"
"680","ENSMUSG00000022707",4237.75471495695,0.732337174338275,0.262699808206608,2.78773395130273,0.00530781139418757,0.0723798983496577,74185,"Gbe1"
"681","ENSMUSG00000022742",1658.46526004521,-0.201092256552446,0.0870145142407182,-2.31101969949682,0.0208317668098904,0.170527923111195,12892,"Cpox"
"682","ENSMUSG00000022744",1718.26797534329,-0.199534583142972,0.073337566857199,-2.720769064121,0.00651302440219462,0.0833518443152136,224250,"Cldnd1"
"683","ENSMUSG00000022748",642.828038389106,-0.542714563025509,0.197013086228081,-2.75471327014903,0.00587435909360149,0.0774371751972993,66497,"Cmss1"
"684","ENSMUSG00000022751",612.001301854456,-0.1626193490351,0.0726496462928007,-2.2384052412271,0.0251946405577378,0.190727020156138,52633,"Nit2"
"685","ENSMUSG00000022754",66.8836607124251,-1.28956653176487,0.391725999439838,-3.29201159384092,0.000994735108420111,0.023480402290216,56277,"Tmem45a"
"686","ENSMUSG00000022766",17.4055138683543,2.32648987962608,0.807314875646551,2.881762679974,0.00395457457957823,0.0589012724465298,15160,"Serpind1"
"687","ENSMUSG00000022791",2937.1141294339,0.374282298300076,0.116735889208389,3.20623161255861,0.00134485693796809,0.0287825055377221,51789,"Tnk2"
"688","ENSMUSG00000022793",211.142962979222,-0.73063882654395,0.154650645545073,-4.72444731134992,2.30742027755972e-06,0.000232841780208551,56375,"B4galt4"
"689","ENSMUSG00000022799",1827.71838468159,-0.158144706727944,0.0736008445370927,-2.14868059901465,0.0316597276459367,0.214884857009805,12549,"Arhgap31"
"690","ENSMUSG00000022820",1915.39493065621,-0.149639575199901,0.0738641023955053,-2.02587685150028,0.0427774059498985,0.254978570969092,68194,"Ndufb4"
"691","ENSMUSG00000022820",1915.39493065621,-0.149639575199901,0.0738641023955053,-2.02587685150028,0.0427774059498985,0.254978570969092,100042503,"Ndufb4"
"692","ENSMUSG00000022821",11.1768852619237,4.63147871300145,1.36802053496925,3.38553303449173,0.000710401583389048,0.0186441154173703,15233,"Hgd"
"693","ENSMUSG00000022822",4017.40895560847,-0.277321763080201,0.118975929416614,-2.33090646519863,0.019758292304263,0.165164542599056,27416,"Abcc5"
"694","ENSMUSG00000022836",1134.2456264702,-0.321925340823062,0.133339201825556,-2.41433379242983,0.0157640133335917,0.143828805198259,107589,"Mylk"
"695","ENSMUSG00000022841",3262.87751600739,-0.120874915712476,0.0513397895037065,-2.35441003714573,0.0185521338092345,0.159124250849903,11773,"Ap2m1"
"696","ENSMUSG00000022860",347.965267361318,-0.690750844005837,0.186419968162495,-3.70534793463614,0.00021110074990874,0.00793448858933544,246048,"Chodl"
"697","ENSMUSG00000022868",177.056125403889,11.3726809555947,2.01651312535465,5.63977531938683,1.70272195496256e-08,4.59762909871518e-06,11625,"Ahsg"
"698","ENSMUSG00000022871",34.1083201110537,4.27866055785085,0.700825407147147,6.1051732916876,1.02689204092904e-09,4.70510055708564e-07,59083,"Fetub"
"699","ENSMUSG00000022875",55.0570052289136,10.3923413801311,2.26221319360532,4.59388240220131,4.3507462136399e-06,0.000399121636744002,16644,"Kng1"
"700","ENSMUSG00000022877",19.6608725285244,8.90838116833198,2.78456251176709,3.19920315334515,0.00137808022916237,0.0293689706282524,94175,"Hrg"
"701","ENSMUSG00000022884",16739.4733794058,-0.206880140793124,0.0668665159371754,-3.09392732511289,0.00197525865613617,0.0372219142839778,13682,"Eif4a2"
"702","ENSMUSG00000022892",6141.22111688518,0.36480128100692,0.108502152711843,3.36215708065948,0.000773361164435462,0.0197123055664616,11820,"App"
"703","ENSMUSG00000022894",842.998343361106,0.569293971698137,0.187695713950653,3.03306857527823,0.00242080582012576,0.0425848692172742,NA,"Adamts5"
"704","ENSMUSG00000022895",2815.77535835124,0.515426306139993,0.145418523444954,3.54443363836726,0.000393457538408778,0.0127052160642655,23872,"Ets2"
"705","ENSMUSG00000022900",13.3885254083987,1.47324412517959,0.606004678092403,2.43107714913538,0.0150540087181945,0.139687358138207,106347,"Ildr1"
"706","ENSMUSG00000022913",349.270493002328,-0.178682484638318,0.0825899700477207,-2.1634889143933,0.0305035954518196,0.210372574693063,56088,"Psmg1"
"707","ENSMUSG00000022940",2778.88348776132,-0.251794347787711,0.0946859039239134,-2.65925905919475,0.0078312721261029,0.0937430213813812,56176,"Pigp"
"708","ENSMUSG00000022946",2991.81288864296,-0.333111723722214,0.149913654125103,-2.22202390880442,0.0262816898704081,0.194934606749201,70028,"Dop1b"
"709","ENSMUSG00000022949",23.4938719206174,1.27512831327251,0.566680386304587,2.25017195599062,0.0244380317749615,0.187779951076188,209195,"Clic6"
"710","ENSMUSG00000022952",392.931156878102,1.00745768020173,0.398108168982456,2.53061293059305,0.0113863424087785,0.11820944572735,12394,"Runx1"
"711","ENSMUSG00000022956",2410.61531709954,-0.297299164945536,0.0868006016151084,-3.42508184751785,0.000614614233032474,0.0168534571345943,28080,"Atp5o"
"712","ENSMUSG00000022969",257.16250577014,0.430422131104138,0.185363956987415,2.32203788751316,0.0202308956410587,0.167271837946904,16155,"Il10rb"
"713","ENSMUSG00000022987",926.505796894206,0.589631066643334,0.1094360972958,5.38790290601824,7.12845419958017e-08,1.56376589843399e-05,239652,"Zfp641"
"714","ENSMUSG00000022994",1180.43607802807,-0.30132453865776,0.119109839475377,-2.52980391867668,0.011412628635556,0.118421424741795,11512,"Adcy6"
"715","ENSMUSG00000022995",2300.12608373878,0.432115596817087,0.208658390559567,2.0709236549667,0.0383659311840043,0.238936183358707,13800,"Enah"
"716","ENSMUSG00000023027",2600.62121553114,0.147323154881843,0.0732955378696573,2.00998804516355,0.0444324541554896,0.261439005762709,11908,"Atf1"
"717","ENSMUSG00000023031",12.3357224198468,1.53149785483727,0.588219997867841,2.60361405662608,0.00922465685127043,0.103743059419213,109901,"Cela1"
"718","ENSMUSG00000023032",216.033605700458,-1.036823794679,0.320326375281568,-3.23677309983491,0.00120889490845153,0.0267814676645102,59033,"Slc4a8"
"719","ENSMUSG00000023043",417.862739391259,4.77902172593521,1.04548323168725,4.5711127458473,4.85141159111486e-06,0.000431326822607401,16668,"Krt18"
"720","ENSMUSG00000023047",276.954679042192,0.409320684597921,0.185551353276555,2.20596981574071,0.0273861132063525,0.19871851725958,110542,"Amhr2"
"721","ENSMUSG00000023052",40.1745313898973,-0.794579804887444,0.257478139116197,-3.08600880686363,0.00202862813537707,0.0379090491001666,54615,"Npff"
"722","ENSMUSG00000023070",15.478919340947,4.87899299354582,1.48400800689523,3.28771338892802,0.00101004610583171,0.0237307922094244,19733,"Rgn"
"723","ENSMUSG00000023075",1948.44560897254,0.291404621432105,0.10934630877144,2.66496989890358,0.0076995214235113,0.0926053285871901,NA,"Akirin1"
"724","ENSMUSG00000023079",548.966342408176,0.451386929036382,0.14000602549292,3.22405358945931,0.00126389745070641,0.0276959591206914,57080,"Gtf2ird1"
"725","ENSMUSG00000023087",1801.75153590669,-0.898841672765909,0.224741660955418,-3.99944393462595,6.34914860163282e-05,0.00319547424135046,12457,"Noct"
"726","ENSMUSG00000023094",443.248025021225,-0.221915695040113,0.113143633558706,-1.96136263314338,0.04983673570328,0.278105852507491,76467,"Msrb2"
"727","ENSMUSG00000023104",609.517178776647,-0.166312150998711,0.0636368685858855,-2.61345592098475,0.00896316447767121,0.101855059396599,NA,"Rfc2"
"728","ENSMUSG00000023176",6.21066626502294,7.08532268225792,2.18677870211639,3.24007302403333,0.00119499091962323,0.0266784366591107,71756,"Cpn2"
"729","ENSMUSG00000023186",1405.52151459932,0.227829462322092,0.088067455750984,2.58698812608251,0.00968189284927175,0.106814678313775,67776,"Vwa5a"
"730","ENSMUSG00000023206",801.26701754886,-0.531747912176593,0.153691238200818,-3.45984532626247,0.000540485753074359,0.0154724588206336,16169,"Il15ra"
"731","ENSMUSG00000023224",4542.93632167174,0.456027422888507,0.197310305742981,2.3112194832972,0.020820734728088,0.170527923111195,12258,"Serping1"
"732","ENSMUSG00000023232",3723.80664999567,0.398869990105208,0.136804754231028,2.91561497513179,0.0035498828245143,0.0551191464693162,230779,"Serinc2"
"733","ENSMUSG00000023243",145.464980587877,1.02453204950235,0.387260455133602,2.64558912721645,0.00815488009384599,0.0965567570007091,16529,"Kcnk5"
"734","ENSMUSG00000023262",289.282337344053,-0.206336033571878,0.0934367574627268,-2.20829616924782,0.0272236342003966,0.197967513670368,109652,"Acy1"
"735","ENSMUSG00000023284",157.492727472655,0.266908431267425,0.128176989582359,2.08234279910221,0.0373111692131997,0.235685138360187,675812,"Zfp605"
"736","ENSMUSG00000023367",514.853549162092,0.764672863669181,0.343053610283857,2.2290185578763,0.0258126700432347,0.193016416010583,66058,"Tmem176a"
"737","ENSMUSG00000023452",381.371250901536,0.274424914395579,0.106569600322637,2.57507688463467,0.0100217806660085,0.108917381476243,320951,"Pisd"
"738","ENSMUSG00000023572",1216.29215277067,0.470151192235502,0.0898720820927763,5.2313374886559,1.68287944062652e-07,3.00565246643579e-05,17151,"Ccndbp1"
"739","ENSMUSG00000023755",72.5597269073954,-0.451734367723553,0.206908968114128,-2.18325175482187,0.02901727530679,0.205195042130916,69159,"Rhebl1"
"740","ENSMUSG00000023795",252.115426494246,0.49205359991981,0.222097525446736,2.21548438655529,0.0267268348583576,0.196466918065707,NA,"Pisd-ps2"
"741","ENSMUSG00000023800",469.674980481233,0.501920013566896,0.195898134808541,2.5621479962402,0.0104026979300174,0.11173350166238,24001,"Tiam2"
"742","ENSMUSG00000023829",5.3157672067879,3.95085779069543,1.28717338497377,3.06940606200923,0.002144848459963,0.0391386361835201,20517,"Slc22a1"
"743","ENSMUSG00000023852",1053.83305576126,0.13515802048001,0.0665017331371041,2.03239846698971,0.0421133331708854,0.252742122221504,12648,"Chd1"
"744","ENSMUSG00000023909",162.031485484021,-0.495615495404154,0.172309697211069,-2.8763064611335,0.00402358855097989,0.0595774498429026,76498,"Paqr4"
"745","ENSMUSG00000023918",34.8861776430518,-0.799621930437305,0.349170891030919,-2.29005896819302,0.0220178985334926,0.175986228991266,78249,"Adgrf4"
"746","ENSMUSG00000023921",3168.03717222803,-0.277014170612066,0.0881457255811303,-3.1426841039172,0.00167406400174823,0.0333523787594105,17850,"Mmut"
"747","ENSMUSG00000023923",850.641575198235,0.235660391524431,0.0725105904166258,3.25001341418394,0.00115399564992041,0.0261097984379974,72238,"Tbc1d5"
"748","ENSMUSG00000023952",2275.37265530443,-0.311352680690703,0.0450943453182232,-6.9044728001602,5.03902107584312e-12,4.8427392072698e-09,56055,"Gtpbp2"
"749","ENSMUSG00000023967",2087.66434177912,-0.167203810911301,0.0735114292043383,-2.27452809340066,0.0229342539606368,0.180522275130098,68565,"Mrps18a"
"750","ENSMUSG00000023992",17.0713012799009,2.09506749661205,0.515448395534945,4.06455333794908,4.81245331347842e-05,0.0026108852895866,83433,"Trem2"
"751","ENSMUSG00000024006",1879.66166965455,-0.192630489620477,0.0820811369790369,-2.34683018181965,0.0189338820834752,0.161188304342317,106504,"Stk38"
"752","ENSMUSG00000024012",2766.52789271327,-0.134197908096687,0.0584900420712242,-2.2943718852736,0.021769146653358,0.174660362795675,56462,"Mtch1"
"753","ENSMUSG00000024033",106.866379313082,-1.09994387968063,0.430790286534063,-2.5533163445496,0.0106702534406113,0.11340023956736,22092,"Rsph1"
"754","ENSMUSG00000024048",4629.62370471878,0.448619605275321,0.213722223594631,2.09907794205914,0.0358100305410623,0.230248935647222,67268,"Myl12a"
"755","ENSMUSG00000024050",1569.47282806427,0.114102292407935,0.0505393858441757,2.25769052199681,0.0239649605536604,0.185452773732352,22404,"Wiz"
"756","ENSMUSG00000024096",2027.3503007385,0.180335083758955,0.0728459757631206,2.47556686378072,0.0133024850507597,0.129597352356823,19765,"Ralbp1"
"757","ENSMUSG00000024097",1526.28114518809,-0.25478846020226,0.0626030180672407,-4.06990698002126,4.70319125743012e-05,0.00256540016101229,225027,"Srsf7"
"758","ENSMUSG00000024098",2899.3764029352,0.35306694251564,0.0895276626894771,3.94366313058164,8.02463606447481e-05,0.00380171842847959,65960,"Twsg1"
"759","ENSMUSG00000024107",5.29125987253512,1.83407035971325,0.646908821166702,2.83512961904816,0.00458070961677496,0.0651041418913748,16867,"Lhcgr"
"760","ENSMUSG00000024109",15.1421763129923,0.981537156174719,0.495189876563186,1.98214301751679,0.0474632361148411,0.270645165621776,18189,"Nrxn1"
"761","ENSMUSG00000024112",152.300074490724,0.377132792137792,0.150694132575885,2.50263753267155,0.0123271720013468,0.123774619567752,58226,"Cacna1h"
"762","ENSMUSG00000024136",61.4688907419973,-0.724607386252209,0.238744199018077,-3.03507850340416,0.00240473085421196,0.0424013544232038,66705,"Dnase1l2"
"763","ENSMUSG00000024155",5.46749361653905,1.56457650257747,0.731084570011228,2.14007594573284,0.032348629680471,0.217125679597003,75178,"Meiob"
"764","ENSMUSG00000024168",572.779305957754,-0.408642365148836,0.121878975307378,-3.35285363302605,0.000799829917515659,0.020202962947811,407831,"Tmem204"
"765","ENSMUSG00000024177",117.426538558491,0.6361117406994,0.171675017865981,3.7053250298537,0.000211119828187154,0.00793448858933544,56520,"Nme4"
"766","ENSMUSG00000024180",146.889061179202,1.41863610432866,0.279344893909096,5.07843936030671,3.80547850721079e-07,5.81834600246425e-05,60455,"Tmem8"
